125,41,203,202,2,2,124,0,0,0,0,2
17,172,222,3,13,3,1,0,0,0,0,1
75,4,171,13,223,9,17,0,0,0,0,2
17,26,33,9,224,1,0,0,0,0,0,1
33,21,45,13,66,225,1,0,0,0,0,1
17,17,172,226,1,1,3,0,0,0,0,2
33,227,117,15,228,229,0,0,0,0,0,1
113,4,12,12,88,230,231,232,0,0,0,3
4,26,6,6,233,3,1,0,0,0,0,1
234,5,235,225,12,236,3,64,0,0,0,2
2,1,1,237,1,6,228,1,0,0,0,3
9,3,4,88,125,41,0,0,0,0,0,3
147,21,96,6,6,13,83,0,0,0,0,3
2,33,53,238,239,12,0,0,0,0,0,2
240,96,3,1,12,17,3,0,0,0,0,2
2,34,72,241,2,1,242,12,0,0,0,1
2,164,21,13,243,6,96,17,0,0,0,1
17,17,12,163,179,1,0,0,0,0,0,2
4,246,1,0,0,0,0,0,0,0,0,1
2,3,17,9,163,0,0,0,0,0,0,3
55,139,22,8,1,12,0,0,0,0,0,2
156,12,6,44,12,3,4,0,0,0,0,2
247,1,53,17,13,7,12,0,0,0,0,2
50,116,12,248,13,12,0,0,0,0,0,2
2,6,3,3,13,12,0,0,0,0,0,4
55,6,3,1,9,3,3,0,0,0,0,4
17,17,2,13,64,17,253,17,0,0,0,2
193,2,13,1,4,96,17,0,0,0,0,1
2,3,1,12,65,12,83,0,0,0,0,4
256,12,45,257,5,3,3,0,0,0,0,2
258,259,44,12,17,138,260,0,0,0,0,2
2,261,6,262,3,100,17,0,0,0,0,5
33,2,2,1,12,0,0,0,0,0,0,1
5,5,3,263,149,225,0,0,0,0,0,2
202,166,65,96,3,3,0,0,0,0,0,2
17,105,264,3,265,64,0,0,0,0,0,2
266,164,162,1,9,17,12,6,3,0,0,1
5,13,165,166,245,0,0,0,0,0,0,5
33,2,44,44,96,143,0,0,0,0,0,1
33,33,65,3,3,36,1,0,0,0,0,2
5,5,267,3,3,1,0,0,0,0,0,5
2,6,53,12,1,1,0,0,0,0,0,2
33,2,2,64,1,268,13,1,0,0,0,1
33,2,91,269,3,0,0,0,0,0,0,2
234,270,3,64,96,10,89,0,0,0,0,2
158,5,110,12,12,80,271,33,0,0,0,4
272,2,3,33,273,3,42,1,0,0,0,2
274,110,17,275,3,3,0,0,0,0,0,3
19,12,42,276,3,12,0,0,0,0,0,1
17,116,197,171,277,0,0,0,0,0,0,1
73,278,279,3,4,3,1,280,12,0,0,5
17,281,13,17,0,0,0,0,0,0,0,2
2,183,282,283,165,166,0,0,0,0,0,3
284,33,26,285,27,3,1,0,0,0,0,2
202,165,286,235,23,4,3,0,0,0,0,3
33,287,13,3,12,6,0,0,0,0,0,2
249,171,12,12,13,288,17,109,17,0,0,1
6,89,9,7,42,1,0,0,0,0,0,3
289,1,1,3,263,3,0,0,0,0,0,3
4,22,17,109,17,290,217,44,0,0,0,1
4,65,44,12,12,33,169,0,0,0,0,2
125,41,17,2,2,164,33,33,0,0,0,4
2,291,1,2,292,6,3,0,0,0,0,3
2,2,295,198,44,3,0,0,0,0,0,2
2,264,9,1,3,171,17,0,0,0,0,1
2,1,9,296,1,3,297,0,0,0,0,2
17,264,298,12,1,299,12,0,0,0,0,1
17,145,12,3,6,13,3,163,0,0,0,1
234,5,235,152,12,236,1,0,0,0,0,2
17,164,6,9,1,1,12,163,0,0,0,1
200,3,17,6,171,300,301,0,0,0,0,3
2,4,2,302,2,0,0,0,0,0,0,5
12,3,3,17,303,304,13,83,0,0,0,1
72,2,3,17,88,239,13,3,0,0,0,4
240,235,2,305,284,2,0,0,0,0,0,4
2,6,306,1,3,1,13,4,0,0,0,4
4,3,1,1,0,0,0,0,0,0,0,1
258,2,33,307,3,308,3,0,0,0,0,1
2,249,12,115,217,309,0,0,0,0,0,2
156,12,264,13,68,9,124,0,0,0,0,2
156,4,197,310,17,0,0,0,0,0,0,2
6,267,292,311,139,12,0,0,0,0,0,2
2,315,21,13,3,1,316,0,0,0,0,1
2,17,17,17,6,2,33,195,0,0,0,3
2,56,167,54,21,216,0,0,0,0,0,2
266,33,317,53,318,1,62,12,0,0,0,2
17,26,117,319,12,1,1,0,0,0,0,1
33,33,172,2,0,0,0,0,0,0,0,2
2,1,12,320,12,283,42,283,1,0,0,2
5,96,42,321,1,322,12,0,0,0,0,2
33,323,2,21,21,12,240,82,0,0,0,2
82,5,5,2,6,44,49,17,17,0,0,3
257,324,283,1,0,0,0,0,0,0,0,2
2,143,325,13,12,13,83,0,0,0,0,2
326,2,326,9,175,12,0,0,0,0,0,2
134,49,3,3,13,327,1,0,0,0,0,4
33,33,13,160,33,328,72,17,0,0,0,2
30,326,13,42,1,13,244,12,0,0,0,1
2,329,6,6,45,12,3,41,2,0,0,1
82,5,12,6,168,1,330,0,0,0,0,3
258,333,12,12,62,334,12,1,0,0,0,4
73,5,12,5,3,17,0,0,0,0,0,2
335,21,336,0,0,0,0,0,0,0,0,1
4,2,17,6,49,329,154,6,6,0,0,1
9,154,17,72,111,337,21,12,0,0,0,3
17,172,339,340,9,1,330,109,17,0,0,1
43,5,3,1,12,12,235,341,0,0,0,2
55,27,12,65,12,1,17,0,0,0,0,3
5,187,172,6,15,12,56,2,89,0,0,2
17,17,3,124,12,26,345,0,0,0,0,5
17,37,13,17,17,347,6,0,0,0,0,2
4,33,171,21,13,17,96,17,0,0,0,1
17,2,2,33,51,13,17,348,0,0,0,2
349,33,22,350,12,351,115,0,0,0,0,2
352,353,184,98,72,1,354,1,0,0,0,2
116,270,338,12,2,335,3,1,0,0,0,2
46,1,9,355,126,17,1,0,0,0,0,1
356,172,96,1,62,87,357,17,358,0,0,1
4,37,3,12,1,3,0,0,0,0,0,1
343,33,33,65,198,359,245,0,0,0,0,3
17,17,115,13,1,0,0,0,0,0,0,2
356,1,15,362,277,0,0,0,0,0,0,4
234,104,12,199,44,365,1,0,0,0,0,2
33,33,17,366,64,2,367,0,0,0,0,2
2,12,235,1,13,369,1,1,0,0,0,1
17,4,370,12,12,23,12,0,0,0,0,2
33,33,171,146,13,3,1,0,0,0,0,2
371,64,13,17,0,0,0,0,0,0,0,2
159,6,6,2,13,59,3,0,0,0,0,1
156,12,2,3,1,1,3,0,0,0,0,2
17,53,6,6,12,372,1,373,0,0,0,1
17,2,33,374,13,17,209,3,375,0,0,1
352,376,12,21,1,12,163,0,0,0,0,2
2,17,17,37,13,3,1,377,0,0,0,3
5,5,5,82,0,0,0,0,0,0,0,4
113,1,73,110,324,12,0,0,0,0,0,2
156,5,33,378,117,13,1,0,0,0,0,2
33,33,29,2,21,96,17,0,0,0,0,2
379,17,13,64,12,380,6,0,0,0,0,2
381,5,382,383,1,0,0,0,0,0,0,2
384,12,6,6,385,181,17,0,0,0,0,2
200,13,59,1,1,13,288,193,0,0,0,5
2,12,141,330,386,235,1,0,0,0,0,1
343,33,37,387,226,12,0,0,0,0,0,2
256,3,12,145,21,12,0,0,0,0,0,3
200,17,1,390,3,17,17,17,0,0,0,3
33,162,27,1,9,10,0,0,0,0,0,2
202,166,29,2,1,13,1,0,0,0,0,2
247,12,17,214,154,141,1,0,0,0,0,4
5,391,49,25,3,42,17,0,0,0,0,2
2,3,12,87,6,3,17,0,0,0,0,1
2,12,5,392,0,0,0,0,0,0,0,4
4,370,371,163,3,393,0,0,0,0,0,1
17,164,61,394,13,1,9,100,17,0,0,1
17,164,6,6,12,17,6,0,0,0,0,1
397,116,398,3,17,214,1,0,0,0,0,3
401,12,402,64,21,172,0,0,0,0,0,2
202,166,2,13,42,17,17,0,0,0,0,2
2,3,13,6,13,1,1,0,0,0,0,2
403,1,98,12,108,12,165,166,404,0,0,2
43,5,405,406,21,88,33,245,0,0,0,2
407,171,17,3,13,251,17,0,0,0,0,1
5,37,3,351,44,13,224,17,0,0,0,1
258,145,31,1,3,6,0,0,0,0,0,1
270,5,2,1,13,17,0,0,0,0,0,3
33,33,117,199,219,6,3,223,0,0,0,2
408,409,12,199,13,283,6,410,0,0,0,3
43,5,304,3,104,3,6,17,0,0,0,2
12,12,411,9,165,166,3,12,0,0,0,3
240,5,412,1,1,101,12,0,0,0,0,3
0,17,378,4,162,17,6,0,0,0,0,2
2,17,13,12,219,195,0,0,0,0,0,2
413,26,2,6,12,17,0,0,0,0,0,1
2,17,3,13,414,6,6,12,0,0,0,3
124,21,21,12,6,415,3,0,0,0,0,1
180,363,3,3,166,0,0,0,0,0,0,1
416,417,9,418,3,4,67,0,0,0,0,2
17,2,419,13,1,4,3,1,0,0,0,1
73,6,12,12,264,44,12,3,1,0,0,4
2,3,1,1,168,6,0,0,0,0,0,4
420,292,1,13,1,1,0,0,0,0,0,1
33,22,363,17,1,17,96,17,0,0,0,1
17,337,13,394,17,17,2,12,64,0,0,1
2,421,1,1,17,0,0,0,0,0,0,5
113,12,411,329,3,17,12,0,0,0,0,3
2,12,23,60,422,49,70,17,0,0,0,1
4,12,235,27,1,1,0,0,0,0,0,1
17,164,12,235,64,13,225,0,0,0,0,1
5,2,267,141,257,66,64,3,0,0,0,1
127,13,423,17,424,44,13,425,0,0,0,3
33,12,273,3,6,17,12,0,0,0,0,1
426,12,0,0,0,0,0,0,0,0,0,2
33,26,428,429,17,17,0,0,0,0,0,1
33,431,12,1,1,0,0,0,0,0,0,1
33,3,432,6,6,2,52,0,0,0,0,1
50,5,433,71,61,166,206,0,0,0,0,3
2,141,1,13,6,6,409,17,0,0,0,3
2,141,1,3,0,0,0,0,0,0,0,4
39,335,87,434,435,4,17,1,0,0,0,2
0,17,34,185,1,17,13,394,0,0,0,2
436,12,160,437,3,438,263,0,0,0,0,1
12,439,21,6,6,9,17,0,0,0,0,1
156,17,440,441,9,163,0,0,0,0,0,2
442,342,87,12,33,0,0,0,0,0,0,1
2,164,72,443,87,98,17,17,44,0,0,1
444,3,1,17,13,445,4,0,0,0,0,3
17,17,54,229,6,168,1,96,17,0,0,1
2,150,9,292,249,94,1,0,0,0,0,2
446,382,12,3,1,1,0,0,0,0,0,2
2,447,84,448,449,2,17,17,0,0,0,4
17,130,5,6,451,17,45,0,0,0,0,1
5,5,452,453,6,12,17,17,0,0,0,2
2,330,13,1,3,3,0,0,0,0,0,2
454,12,1,88,12,44,12,5,0,0,0,3
6,5,5,3,12,17,6,0,0,0,0,3
455,180,85,72,17,3,0,0,0,0,0,2
17,172,149,1,456,12,0,0,0,0,0,1
11,439,21,149,457,17,0,0,0,0,0,1
5,3,17,88,125,458,3,17,0,0,0,3
2,17,2,17,17,0,0,0,0,0,0,1
391,17,53,12,1,44,324,12,0,0,0,2
258,2,267,459,1,13,154,335,0,0,0,1
17,1,390,13,139,12,0,0,0,0,0,1
46,165,64,3,13,3,33,0,0,0,0,4
33,33,9,27,1,3,1,0,0,0,0,2
247,3,17,8,12,3,1,0,0,0,0,3
12,17,2,13,165,42,1,0,0,0,0,2
397,12,9,453,13,276,3,0,0,0,0,2
12,34,460,12,96,111,461,17,0,0,0,1
462,152,12,44,218,3,0,0,0,0,0,2
33,2,241,3,17,463,464,0,0,0,0,1
17,87,72,3,1,17,117,15,12,0,0,1
73,12,6,12,3,3,1,0,0,0,0,5
33,2,21,3,1,328,0,0,0,0,0,3
159,143,2,12,64,0,0,0,0,0,0,2
465,33,29,17,12,44,3,0,0,0,0,2
33,337,35,6,267,76,1,0,0,0,0,1
466,467,1,12,431,12,6,0,0,0,0,4
2,17,468,13,1,62,469,17,0,0,0,2
202,166,26,12,183,1,12,1,0,0,0,2
470,203,0,17,471,472,4,17,0,0,0,1
17,34,44,6,6,473,2,1,0,0,0,1
474,3,475,2,45,12,57,0,0,0,0,4
50,5,3,1,476,6,477,0,0,0,0,1
158,82,9,17,478,2,172,3,0,0,0,2
12,6,3,9,12,0,0,0,0,0,0,1
2,1,0,0,0,0,0,0,0,0,0,2
17,17,13,64,363,3,479,0,0,0,0,2
174,3,6,13,17,0,0,0,0,0,0,3
17,2,480,17,290,17,162,163,0,0,0,1
17,88,17,3,57,162,163,0,0,0,0,1
2,270,267,223,17,13,27,1,1,0,0,2
158,44,12,13,3,100,17,0,0,0,0,3
17,53,12,6,6,162,163,0,0,0,0,1
5,5,482,12,6,44,9,483,269,0,0,2
50,5,270,3,12,0,0,0,0,0,0,2
202,283,1,1,12,0,0,0,0,0,0,5
113,1,1,13,335,12,0,0,0,0,0,3
2,3,17,22,484,44,17,0,0,0,0,3
2,76,45,486,57,13,1,0,0,0,0,2
12,12,487,12,68,6,0,0,0,0,0,1
488,33,164,2,267,3,153,3,0,0,0,2
2,3,3,13,436,489,490,1,6,0,0,3
17,72,3,64,12,23,482,21,0,0,0,4
5,110,3,13,3,292,10,12,0,0,0,3
284,29,363,491,211,492,0,0,0,0,0,1
147,17,493,3,13,1,1,0,0,0,0,2
33,65,12,3,17,107,73,12,0,0,0,1
2,3,4,494,17,0,0,0,0,0,0,1
495,33,168,12,12,0,0,0,0,0,0,2
17,34,86,12,17,3,3,0,0,0,0,1
11,3,17,88,33,13,17,223,12,0,0,3
17,3,67,497,12,3,0,0,0,0,0,1
17,171,4,13,59,3,1,0,0,0,0,1
174,3,251,1,13,17,0,0,0,0,0,2
2,17,12,139,13,498,21,0,0,0,0,2
465,33,29,12,44,12,3,12,0,0,0,2
499,88,500,6,98,12,1,3,0,0,0,1
178,3,17,3,3,445,12,0,0,0,0,3
83,264,12,249,12,3,1,0,0,0,0,1
44,4,65,3,501,1,0,0,0,0,0,2
200,3,17,13,1,13,12,0,0,0,0,5
17,502,128,298,1,13,329,3,0,0,0,2
4,54,21,12,165,166,87,503,0,0,0,1
504,235,74,1,9,502,3,6,0,0,0,2
466,12,23,17,326,13,4,0,0,0,0,5
17,21,115,505,13,459,0,0,0,0,0,2
232,391,9,66,506,17,0,0,0,0,0,1
2,268,13,44,6,17,291,0,0,0,0,2
33,2,3,17,42,42,1,0,0,0,0,4
2,17,17,507,269,6,0,0,0,0,0,3
455,2,12,96,1,508,33,0,0,0,0,4
4,53,44,268,44,460,10,0,0,0,0,1
17,509,510,2,12,1,0,0,0,0,0,1
17,21,511,12,1,512,1,0,0,0,0,2
2,17,17,9,17,17,100,17,0,0,0,2
17,2,513,514,17,0,0,0,0,0,0,2
5,235,283,1,12,95,6,3,17,0,0,2
2,295,115,68,6,3,0,0,0,0,0,1
17,12,146,13,17,164,21,6,6,0,0,2
17,164,122,3,13,17,17,12,0,0,0,1
515,171,2,516,3,1,0,0,0,0,0,2
73,3,267,517,13,12,0,0,0,0,0,3
2,17,17,11,1,12,67,518,0,0,0,3
2,6,17,3,3,13,1,519,0,0,0,5
2,44,13,64,9,193,0,0,0,0,0,4
110,2,5,9,3,3,1,1,0,0,0,3
33,33,2,13,3,42,41,13,4,0,0,2
413,457,12,115,217,3,13,17,0,0,0,1
33,33,51,37,332,42,520,3,36,0,0,2
2,261,3,13,165,17,3,6,0,0,0,3
521,2,13,1,3,0,0,0,0,0,0,2
158,5,182,1,162,12,1,0,0,0,0,4
125,522,1,382,3,1,0,0,0,0,0,3
113,6,171,185,1,1,3,17,0,0,0,2
17,53,523,13,524,0,0,0,0,0,0,1
2,6,6,12,23,1,525,526,0,0,0,1
17,17,21,376,3,13,42,6,0,0,0,1
33,164,44,13,3,1,0,0,0,0,0,2
33,33,71,17,17,17,0,0,0,0,0,1
200,115,6,267,3,80,56,0,0,0,0,4
527,235,3,1,1,0,0,0,0,0,0,2
258,4,96,141,1,3,0,0,0,0,0,3
5,531,1,33,149,520,152,0,0,0,0,4
113,6,6,3,64,13,532,335,0,0,0,3
17,17,326,228,80,510,17,0,0,0,0,4
343,496,1,2,12,1,6,0,0,0,0,3
33,13,421,6,6,299,12,0,0,0,0,1
43,534,5,3,42,6,3,0,0,0,0,3
413,457,12,264,267,38,535,12,0,0,0,1
1,33,12,166,164,21,0,0,0,0,0,2
2,17,536,1,0,0,0,0,0,0,0,4
0,17,0,0,0,0,0,0,0,0,0,2
266,33,88,17,361,17,361,72,3,1,1,2
17,37,13,211,1,537,0,0,0,0,0,1
200,152,164,1,3,1,1,0,0,0,0,2
2,4,538,2,244,1,0,0,0,0,0,2
17,17,164,54,13,1,0,0,0,0,0,2
110,5,13,17,115,13,6,0,0,0,0,5
17,26,3,17,539,13,540,3,0,0,0,1
119,4,65,12,166,13,24,3,0,0,0,2
4,12,211,13,12,541,318,1,0,0,0,1
17,17,98,12,5,270,542,12,1,361,0,2
444,458,1,6,6,13,1,1,0,0,0,3
33,17,361,17,361,33,54,13,7,64,0,2
232,33,33,0,0,0,0,0,0,0,0,3
240,89,88,363,42,543,0,0,0,0,0,2
544,509,128,3,42,6,3,361,0,0,0,2
17,264,3,3,251,1,0,0,0,0,0,1
234,6,53,44,9,12,12,0,0,0,0,2
12,5,267,229,17,361,17,361,44,3,0,4
33,33,12,203,3,545,6,0,0,0,0,3
259,17,171,27,546,6,547,0,0,0,0,2
2,12,1,1,6,0,0,0,0,0,0,1
284,337,44,548,69,13,1,0,0,0,0,1
33,3,6,52,549,1,77,0,0,0,0,3
113,7,1,12,3,1,550,0,0,0,0,3
17,335,5,5,203,12,33,0,0,0,0,2
12,37,13,10,157,12,0,0,0,0,0,1
504,13,17,71,216,13,506,241,0,0,0,3
2,80,12,9,551,98,2,0,0,0,0,3
552,3,235,283,553,17,0,0,0,0,0,3
82,5,21,13,17,223,62,12,239,0,0,2
33,33,13,532,335,12,0,0,0,0,0,2
555,267,229,556,199,12,0,0,0,0,0,3
2,12,61,6,557,267,166,0,0,0,0,1
131,17,44,9,17,223,101,12,0,0,0,2
2,472,558,13,12,0,0,0,0,0,0,3
474,17,42,292,1,12,12,12,0,0,0,2
17,358,65,17,3,168,1,0,0,0,0,2
2,1,17,2,12,0,0,0,0,0,0,2
5,5,17,27,466,157,1,0,0,0,0,3
119,26,6,44,15,162,163,0,0,0,0,1
9,559,1,12,3,17,3,0,0,0,0,3
134,13,3,70,17,42,6,6,0,0,0,5
560,561,562,1,3,563,12,0,0,0,0,1
240,96,3,209,42,1,1,564,0,0,0,2
33,33,9,17,12,13,115,12,0,0,0,5
335,389,12,17,94,1,0,0,0,0,0,3
2,363,12,3,44,44,0,0,0,0,0,1
2,1,1,3,141,1,565,0,0,0,0,3
232,96,17,12,52,6,87,566,0,0,0,3
567,1,3,57,3,68,56,0,0,0,0,5
266,33,29,35,1,290,3,0,0,0,0,2
159,1,1,53,61,1,111,52,0,0,0,3
17,370,339,12,163,0,0,0,0,0,0,1
202,296,1,568,69,12,0,0,0,0,0,3
441,33,569,98,13,141,6,0,0,0,0,2
2,44,2,44,13,24,0,0,0,0,0,3
2,570,3,23,6,6,84,0,0,0,0,2
111,337,571,21,21,0,0,0,0,0,0,2
2,4,87,91,13,64,9,17,1,0,0,2
572,13,12,17,2,17,0,0,0,0,0,1
17,573,17,363,12,42,17,0,0,0,0,3
33,33,29,574,575,17,0,0,0,0,0,2
5,12,9,1,13,9,244,17,0,0,0,2
43,476,12,13,163,576,0,0,0,0,0,3
17,53,17,361,17,361,577,386,13,329,1,1
33,13,559,578,0,0,0,0,0,0,0,1
455,59,6,12,12,370,6,44,0,0,0,5
579,283,335,21,21,29,204,6,0,0,0,5
33,2,339,1,324,17,17,0,0,0,0,1
437,9,1,580,42,17,0,0,0,0,0,1
581,1,98,12,243,56,3,57,0,0,0,2
2,141,1,350,12,13,3,6,0,0,0,4
17,361,17,361,45,17,582,159,17,505,0,2
35,1,29,12,101,13,17,0,0,0,0,1
33,33,12,1,1,3,0,0,0,0,0,2
5,93,1,3,9,524,1,0,0,0,0,3
240,82,17,17,586,5,3,467,0,0,0,4
113,3,1,98,3,1,0,0,0,0,0,3
2,164,2,6,6,313,0,0,0,0,0,1
2,1,1,9,1,588,12,0,0,0,0,3
174,265,1,1,589,13,0,0,0,0,0,4
17,172,13,36,1,309,1,0,0,0,0,1
17,172,12,21,9,100,17,0,0,0,0,1
523,33,12,23,1,541,12,419,0,0,0,2
590,1,1,98,472,13,1,0,0,0,0,3
43,5,13,23,6,591,1,0,0,0,0,2
33,33,112,10,1,0,0,0,0,0,0,2
33,172,593,101,12,85,268,12,0,0,0,1
257,76,1,314,594,1,0,0,0,0,0,4
2,23,1,1,1,0,0,0,0,0,0,5
174,1,13,207,9,100,17,0,0,0,0,4
595,1,1,596,1,9,21,21,0,0,0,5
17,2,55,6,13,6,597,12,0,0,0,1
17,115,52,3,5,0,0,0,0,0,0,1
435,20,53,598,17,182,1,9,524,0,0,2
202,166,337,17,3,599,33,0,0,0,0,2
17,17,528,298,6,9,480,12,0,0,0,2
33,44,15,3,600,0,0,0,0,0,0,5
5,2,17,12,13,27,245,0,0,0,0,4
156,5,12,23,3,17,3,0,0,0,0,2
11,3,17,12,267,3,602,9,17,0,0,3
33,603,13,17,13,17,0,0,0,0,0,2
17,53,122,415,3,604,0,0,0,0,0,1
124,26,2,1,1,96,3,0,0,0,0,1
343,33,33,370,13,166,324,12,0,0,0,4
134,12,34,605,1,13,17,0,0,0,0,2
33,17,363,606,298,17,0,0,0,0,0,1
113,4,1,13,263,13,67,0,0,0,0,3
193,607,3,1,1,0,0,0,0,0,0,1
2,562,1,9,522,1,214,1,0,0,0,3
17,12,3,283,1,223,96,17,0,0,0,1
408,270,181,1,609,13,3,21,0,0,0,2
17,164,12,6,533,491,610,0,0,0,0,1
33,2,13,520,6,6,6,0,0,0,0,1
33,431,1,612,12,64,0,0,0,0,0,3
595,1,71,12,72,0,0,0,0,0,0,2
73,5,31,1,2,292,613,0,0,0,0,4
5,552,5,82,89,0,0,0,0,0,0,5
33,191,53,12,3,17,0,0,0,0,0,2
2,17,1,88,12,44,12,3,1,0,0,3
4,164,13,3,6,96,17,0,0,0,0,1
266,33,88,117,12,505,13,68,6,0,0,2
21,12,12,12,0,0,0,0,0,0,0,4
33,61,269,615,6,13,165,17,17,0,0,1
616,33,172,3,0,0,0,0,0,0,0,2
131,5,5,617,1,214,6,13,12,0,0,3
17,45,172,72,7,17,12,0,0,0,0,1
33,12,64,117,3,64,9,165,166,0,0,1
17,337,17,9,6,608,618,0,0,0,0,1
2,17,619,9,6,374,0,0,0,0,0,3
17,17,378,21,9,163,496,163,0,0,0,2
5,620,6,3,17,337,17,0,0,0,0,5
2,22,17,621,13,1,1,0,0,0,0,1
622,167,6,6,6,12,0,0,0,0,0,1
17,98,115,68,52,299,12,0,0,0,0,1
33,287,13,1,370,409,17,0,0,0,0,4
266,2,2,510,623,6,0,0,0,0,0,3
624,33,625,341,3,245,0,0,0,0,0,2
2,3,12,626,12,0,0,0,0,0,0,5
12,171,3,1,0,0,0,0,0,0,0,1
458,29,605,17,214,1,1,0,0,0,0,1
249,145,12,6,3,1,12,1,0,0,0,1
17,12,628,6,6,235,3,141,1,0,0,1
17,2,13,6,629,17,0,0,0,0,0,1
17,26,17,17,621,630,33,51,0,0,0,1
159,12,172,13,7,480,17,0,0,0,0,2
